customer_id,snapshot_date,churned,arr,plan,seats,monthly_logins,support_tickets,nps_score,days_since_last_login,contract_months_remaining,industry,company_size,days_until_renewal,auto_renew_flag,renewal_status,arr_tier,engagement_score,contract_urgency,renewal_window_90d,renewal_window_30d,renewal_risk_multiplier,probability,tier,rank,value_at_risk,churn_risk_pct,renewal_window_label,urgency_score,arr_at_risk,recommended_action,account_status
CUST-21262,2024-03-27,0,28069,Enterprise,16,134,2,6,34,10,Gaming,201-1000,205,1,active,mid_value,0.035144338602152145,upcoming,0,0,0.5,0.09457572831171479,Low Risk,1682,2654.6461179815224,9.5,>90d,9.5,2654.65,Monitor,active
CUST-20586,2024-12-03,0,34271,Professional,1,15,4,6,1,21,HealthTech,1000+,607,0,renewed,mid_value,0.0030761016193525123,safe,0,0,1.0,0.07680633560780943,Low Risk,1809,2632.229927615237,7.7,>90d,7.7,2632.23,Monitor,archived_renewed
CUST-20632,2024-09-09,0,28882,Professional,4,36,4,9,24,10,EdTech,11-50,294,0,renewed,mid_value,0.00911800180401653,upcoming,0,0,1.0,0.09047419747168622,Low Risk,1704,2613.0757713772414,9.0,>90d,9.0,2613.08,Monitor,archived_renewed
CUST-20997,2025-05-29,0,9825,Starter,2,11,1,7,7,1,HealthTech,1000+,-30,0,renewed,mid_value,0.0036296328722684873,critical,1,1,2.0,0.2658552468664018,Low Risk,550,2612.0278004623974,26.6,<30d,79.8,2612.03,Monitor,archived_renewed
CUST-20585,2024-06-16,0,16136,Professional,1,11,2,5,13,17,E-commerce,1-10,451,0,active,mid_value,0.0025450341737869257,safe,0,0,1.0,0.1610580377879871,Low Risk,1118,2598.83249774696,16.1,>90d,16.1,2598.83,Monitor,active
CUST-20331,2025-06-05,0,8708,Starter,14,106,2,7,12,8,FinTech,1-10,123,0,active,mid_value,0.029257669086229916,upcoming,0,0,1.0,0.29811177015189433,Low Risk,459,2595.957294482696,29.8,>90d,39.3,2595.96,Monitor,active
CUST-20950,2024-06-09,0,24591,Professional,18,166,1,5,18,17,Logistics,201-1000,493,1,active,mid_value,0.041562075563639965,safe,0,0,0.5,0.10532485141942605,Low Risk,1588,2590.043421255106,10.5,>90d,10.5,2590.04,Monitor,active
CUST-20424,2024-06-12,0,16919,Starter,1,7,1,6,13,4,FinTech,11-50,7,0,active,mid_value,0.002013966728221339,soon,1,1,2.0,0.15216482945732257,Low Risk,1191,2574.4767495884407,15.2,<30d,38.0,2574.48,Monitor,active
CUST-20587,2024-08-06,0,11362,Starter,6,49,0,6,9,4,EdTech,201-1000,156,0,active,mid_value,0.013013168399067809,soon,0,0,1.0,0.22647101818866444,Low Risk,713,2573.163708659605,22.6,>90d,25.7,2573.16,Monitor,active
CUST-21381,2025-02-21,0,10460,Starter,1,7,1,9,73,12,HR Tech,1000+,362,0,active,mid_value,0.002013966728221339,upcoming,0,0,1.0,0.2459850274242533,Low Risk,629,2573.0033868576893,24.6,>90d,24.6,2573.0,Monitor,active
CUST-20466,2024-08-27,0,10461,Starter,11,81,2,3,0,5,MarTech,1000+,161,1,in_notice,mid_value,0.022684701456000315,soon,0,0,0.5,0.24545354087493396,Low Risk,631,2567.689491092684,24.5,>90d,27.1,2567.69,Monitor,active
CUST-20029,2024-10-07,0,13164,Starter,1,11,2,9,6,2,MarTech,1-10,152,0,renewed,mid_value,0.0025450341737869257,critical,0,0,1.0,0.19488800195049594,Low Risk,879,2565.5056576763286,19.5,>90d,22.5,2565.51,Monitor,archived_renewed
CUST-21094,2025-04-26,0,9998,Starter,1,8,3,10,3,3,HealthTech,1-10,5,1,active,mid_value,0.0021467335896127354,soon,1,1,1.0,0.2562589394344716,Low Risk,583,2562.076876465847,25.6,<30d,64.1,2562.08,Monitor,active
CUST-21400,2025-05-31,1,11798,Starter,6,43,3,7,1,17,EdTech,11-50,543,1,renewed,mid_value,0.012216567230719429,safe,0,0,0.5,0.21682462383155737,Low Risk,761,2558.096911964714,21.7,>90d,21.7,2558.1,Monitor,archived_cancelled
CUST-20808,2024-09-20,0,32433,Professional,31,233,2,6,11,23,HR Tech,201-1000,766,1,in_notice,mid_value,0.06455723835712385,safe,0,0,0.5,0.0778453737096533,Low Risk,1802,2524.759005525186,7.8,>90d,7.8,2524.76,Monitor,active
CUST-21344,2025-04-07,0,12024,Starter,1,7,5,3,7,11,Logistics,51-200,365,0,active,mid_value,0.002013966728221339,upcoming,0,0,1.0,0.20792109440895318,Low Risk,809,2500.043239173253,20.8,>90d,20.8,2500.04,Monitor,active
CUST-20435,2025-03-25,0,32421,Professional,19,175,1,5,33,12,FinTech,51-200,368,1,active,mid_value,0.0438415760146441,upcoming,0,0,0.5,0.07697471529567933,Low Risk,1807,2495.5972446012192,7.7,>90d,7.7,2495.6,Monitor,active
CUST-21013,2024-06-25,0,28291,Professional,32,242,1,5,0,8,Gaming,1000+,305,0,active,mid_value,0.06683673880812799,upcoming,0,0,1.0,0.08723152987616986,Low Risk,1728,2467.8672117267215,8.7,>90d,8.7,2467.87,Monitor,active
CUST-21491,2024-01-27,0,9365,Starter,1,6,1,4,4,17,SaaS,201-1000,515,0,cancelled,mid_value,0.001881199866829942,safe,0,0,1.0,0.2630115217817311,Low Risk,563,2463.102901485912,26.3,>90d,26.3,2463.1,Monitor,archived_cancelled
CUST-20557,2024-09-14,0,30580,Professional,21,172,0,6,35,9,HR Tech,11-50,351,1,renewed,mid_value,0.04561247282743303,upcoming,0,0,0.5,0.0800843396990686,Low Risk,1788,2448.979107997518,8.0,>90d,8.0,2448.98,Monitor,archived_renewed
CUST-21428,2025-05-22,0,13539,Professional,11,103,1,3,4,10,Gaming,1-10,300,0,active,mid_value,0.02560557240661104,upcoming,0,0,1.0,0.18045153708075617,Low Risk,973,2443.133360536358,18.0,>90d,18.0,2443.13,Monitor,active
CUST-20851,2025-06-20,0,6872,Starter,11,78,2,2,12,10,E-commerce,1-10,255,1,cancelled,mid_value,0.022286400871826123,upcoming,0,0,0.5,0.35512221345320255,Low Risk,330,2440.399850850408,35.5,>90d,35.5,2440.4,Monitor,archived_cancelled
CUST-20445,2024-10-13,1,5749,Starter,8,66,4,3,19,5,Logistics,1-10,110,1,active,mid_value,0.017439402439684677,soon,0,0,0.5,0.4223470457660782,Medium Risk,188,2428.0731661091836,42.2,>90d,58.7,2428.07,CSM check-in + usage review,archived_cancelled
CUST-20040,2024-12-25,0,10668,Starter,13,93,3,5,23,4,HR Tech,51-200,100,0,unknown,mid_value,0.026447101189660198,soon,0,0,1.0,0.22733037402403555,Low Risk,710,2425.1604300884114,22.7,>90d,32.8,2425.16,Monitor,active
CUST-21441,2024-10-13,0,11173,Starter,1,12,2,7,5,2,FinTech,11-50,73,1,active,mid_value,0.0026778010351783225,critical,1,0,0.75,0.21703956874467828,Low Risk,760,2424.9831015842906,21.7,30-90d,39.1,2424.98,Monitor,active
CUST-20022,2024-07-03,0,39034,Professional,1,5,5,5,2,18,EdTech,11-50,432,0,active,mid_value,0.0017484330054385454,safe,0,0,1.0,0.062046203839118505,Low Risk,1891,2421.911520656152,6.2,>90d,6.2,2421.91,Monitor,active
CUST-21723,2025-04-30,0,9613,Starter,6,48,5,7,7,10,E-commerce,1000+,289,1,unknown,mid_value,0.012880401537676413,upcoming,0,0,0.5,0.25154346895142204,Low Risk,610,2418.0873670300202,25.2,>90d,25.2,2418.09,Monitor,active
CUST-21060,2024-04-20,0,26451,Professional,7,57,0,6,3,6,Gaming,11-50,254,1,active,mid_value,0.015159901988680544,soon,0,0,0.5,0.0909687148766773,Low Risk,1699,2406.2134772029913,9.1,>90d,9.1,2406.21,Monitor,active
CUST-20905,2024-06-24,0,12504,Starter,2,27,2,4,15,3,HR Tech,1000+,112,0,unknown,mid_value,0.005753902654530835,soon,0,0,1.0,0.19186491481621024,Low Risk,899,2399.078894861893,19.2,>90d,26.4,2399.08,Monitor,active
CUST-21047,2024-08-20,0,7694,Starter,4,28,2,8,16,0,HR Tech,11-50,-30,1,cancelled,mid_value,0.008055866912885356,critical,1,1,1.0,0.3097237737146673,Low Risk,440,2383.01471496065,31.0,<30d,92.9,2383.01,Monitor,archived_cancelled
CUST-20797,2024-09-03,1,6965,Starter,1,7,2,6,3,8,Gaming,1-10,172,1,in_notice,mid_value,0.002013966728221339,upcoming,0,0,0.5,0.3420994219934809,Low Risk,367,2382.722474184595,34.2,>90d,35.7,2382.72,Monitor,archived_cancelled
CUST-21045,2025-03-11,0,9151,Starter,17,148,2,7,39,19,Logistics,201-1000,561,0,in_notice,mid_value,0.03808767336011326,safe,0,0,1.0,0.26029123758521,Low Risk,572,2381.925115142257,26.0,>90d,26.0,2381.93,Monitor,active
CUST-21744,2024-09-25,0,47053,Professional,1,13,5,7,2,23,HealthTech,1-10,671,0,active,mid_value,0.002810567896569719,safe,0,0,1.0,0.05,Low Risk,1938,2352.65,5.0,>90d,5.0,2352.65,Monitor,active
CUST-21225,2024-05-26,0,13773,Starter,4,31,6,6,7,13,MarTech,201-1000,372,0,renewed,mid_value,0.008454167497059545,safe,0,0,1.0,0.16966638700334596,Low Risk,1044,2336.815148197084,17.0,>90d,17.0,2336.82,Monitor,archived_renewed
CUST-21887,2025-05-10,0,7981,Starter,3,23,2,4,7,22,HealthTech,11-50,602,0,cancelled,mid_value,0.00630743390744681,safe,0,0,1.0,0.29187981984010375,Low Risk,471,2329.492842143868,29.2,>90d,29.2,2329.49,Monitor,archived_cancelled
CUST-21665,2024-09-13,0,15558,Starter,7,62,0,7,2,7,FinTech,1000+,207,1,active,mid_value,0.01582373629563753,upcoming,0,0,0.5,0.14924098319856322,Low Risk,1213,2321.8912166032464,14.9,>90d,14.9,2321.89,Monitor,active
CUST-21367,2024-11-03,0,12711,Starter,4,38,3,7,20,11,HealthTech,1-10,434,1,active,mid_value,0.009383535526799321,upcoming,0,0,0.5,0.18223872038923228,Low Risk,957,2316.4363748675314,18.2,>90d,18.2,2316.44,Monitor,active
CUST-20444,2024-02-14,0,9058,Starter,5,54,0,10,55,12,Logistics,11-50,276,0,cancelled,mid_value,0.012592404007543231,upcoming,0,0,1.0,0.255254003800826,Low Risk,592,2312.090766427882,25.5,>90d,25.5,2312.09,Monitor,archived_cancelled
CUST-20943,2024-11-26,0,10763,Starter,2,12,4,7,12,6,E-commerce,51-200,176,1,in_notice,mid_value,0.003762399733659884,soon,0,0,0.5,0.21470019751287844,Low Risk,770,2310.818225831111,21.5,>90d,21.9,2310.82,Monitor,active
CUST-21963,2024-04-15,0,10480,Starter,7,46,0,8,29,5,HR Tech,51-200,165,0,active,mid_value,0.01369946651337518,soon,0,0,1.0,0.22020067964473453,Low Risk,743,2307.7031226768177,22.0,>90d,23.9,2307.7,Monitor,active
CUST-20191,2024-08-25,0,27936,Professional,3,20,1,6,54,18,HR Tech,1-10,525,0,active,mid_value,0.005909133323272619,safe,0,0,1.0,0.08255471472401359,Low Risk,1766,2306.2485105300434,8.3,>90d,8.3,2306.25,Monitor,active
CUST-21055,2024-11-29,0,30455,Professional,78,621,1,5,20,11,SaaS,1000+,253,1,renewed,mid_value,0.16704691940561917,upcoming,0,0,0.5,0.07544881832533337,Low Risk,1821,2297.793762098028,7.5,>90d,7.5,2297.79,Monitor,archived_renewed
CUST-20958,2024-01-03,0,12800,Starter,4,35,6,5,4,0,HealthTech,51-200,-30,1,renewed,mid_value,0.008985234942625132,critical,1,1,1.0,0.17822639507003774,Low Risk,989,2281.297856896483,17.8,<30d,53.5,2281.3,Monitor,archived_renewed
CUST-21345,2024-08-19,0,42387,Enterprise,51,405,2,7,17,20,FinTech,11-50,653,0,active,mid_value,0.10908511248607533,safe,0,0,1.0,0.05379147464452673,Low Risk,1922,2280.0592357575547,5.4,>90d,5.4,2280.06,Monitor,active
CUST-20141,2024-12-05,0,11852,Starter,8,72,1,5,10,6,HealthTech,1-10,233,1,active,mid_value,0.01823600360803306,soon,0,0,0.5,0.192300959255353,Low Risk,893,2279.150969094444,19.2,>90d,19.2,2279.15,Monitor,active
CUST-20888,2024-05-05,0,13439,Starter,13,116,1,8,0,1,EdTech,51-200,49,0,renewed,mid_value,0.02950073900166232,critical,1,0,1.5,0.16948312118789377,Low Risk,1047,2277.683665644104,16.9,30-90d,30.5,2277.68,Monitor,archived_renewed
CUST-20661,2025-01-02,0,10052,Starter,3,21,0,7,1,1,E-commerce,11-50,68,0,in_notice,mid_value,0.006041900184664016,critical,1,0,1.5,0.2262021263415545,Low Risk,714,2273.7837739853057,22.6,30-90d,40.7,2273.78,Monitor,active
CUST-20657,2024-03-29,0,8430,Starter,3,25,4,8,5,8,Gaming,201-1000,271,0,cancelled,mid_value,0.006572967630229604,upcoming,0,0,1.0,0.2695004669272694,Low Risk,536,2271.8889361968813,27.0,>90d,27.0,2271.89,Monitor,archived_cancelled
CUST-20436,2025-05-04,0,11736,Starter,3,25,1,8,60,15,Media,51-200,438,1,active,mid_value,0.006572967630229604,safe,0,0,0.5,0.19228284146109725,Low Risk,894,2256.6314273874373,19.2,>90d,19.2,2256.63,Monitor,active
CUST-21621,2025-04-29,0,7970,Starter,6,56,2,6,41,6,Logistics,1000+,139,1,active,mid_value,0.013942536428807585,soon,0,0,0.5,0.28211376716449954,Low Risk,503,2248.4467243010613,28.2,>90d,34.6,2248.45,Monitor,active
CUST-20648,2025-06-23,0,25858,Professional,1,6,2,8,45,23,HealthTech,1000+,602,0,active,mid_value,0.001881199866829942,safe,0,0,1.0,0.08662897497553476,Low Risk,1733,2240.052034917378,8.7,>90d,8.7,2240.05,Monitor,active
CUST-20662,2025-06-18,0,28546,Professional,22,175,0,7,3,22,Media,201-1000,702,0,cancelled,mid_value,0.04709537211008878,safe,0,0,1.0,0.07845748937159476,Low Risk,1796,2239.647491601544,7.8,>90d,7.8,2239.65,Monitor,archived_cancelled
CUST-20863,2024-09-14,1,6062,Starter,3,22,2,3,67,12,Logistics,1-10,383,1,active,mid_value,0.006174667046055413,upcoming,0,0,0.5,0.3685245152140843,Low Risk,298,2233.995611227779,36.9,>90d,36.9,2234.0,Monitor,archived_cancelled
CUST-21578,2025-05-30,0,10787,Starter,5,41,2,6,3,3,MarTech,11-50,97,0,active,mid_value,0.010866434809455074,soon,0,0,1.0,0.2069086862263255,Low Risk,817,2231.9239983233733,20.7,>90d,30.2,2231.92,Monitor,active
CUST-21863,2024-07-29,0,23619,Professional,33,273,3,5,12,19,Logistics,51-200,640,0,unknown,mid_value,0.07203711020974285,safe,0,0,1.0,0.09416561367087221,Low Risk,1685,2224.097629292331,9.4,>90d,9.4,2224.1,Monitor,active
CUST-21760,2024-01-19,0,11690,Starter,1,7,1,4,26,4,E-commerce,201-1000,123,0,unknown,mid_value,0.002013966728221339,soon,0,0,1.0,0.19017206433913056,Low Risk,908,2223.1114321244363,19.0,>90d,25.0,2223.11,Monitor,active
CUST-21316,2024-12-07,0,44360,Enterprise,87,717,0,9,18,23,FinTech,11-50,622,1,active,mid_value,0.18955392638552732,safe,0,0,0.5,0.05,Low Risk,1938,2218.0,5.0,>90d,5.0,2218.0,Monitor,active
CUST-21133,2024-07-25,0,7951,Starter,8,60,2,5,62,14,FinTech,1-10,443,0,active,mid_value,0.0166428012713363,safe,0,0,1.0,0.2788919066075332,Low Risk,511,2217.4695494364964,27.9,>90d,27.9,2217.47,Monitor,active
CUST-21971,2024-04-22,0,44328,Professional,39,320,1,9,4,20,SaaS,1000+,632,1,unknown,mid_value,0.08478474488602786,safe,0,0,0.5,0.05,Low Risk,1938,2216.4,5.0,>90d,5.0,2216.4,Monitor,active
CUST-21825,2024-03-21,0,9902,Starter,3,19,3,10,6,12,Gaming,1000+,399,0,cancelled,mid_value,0.005776366461881222,upcoming,0,0,1.0,0.22380390440819053,Low Risk,726,2216.106261449903,22.4,>90d,22.4,2216.11,Monitor,archived_cancelled
CUST-20182,2024-05-10,0,41847,Professional,15,136,1,9,9,17,Media,201-1000,459,1,unknown,mid_value,0.03432527362645338,safe,0,0,0.5,0.05284260730346333,Low Risk,1925,2211.30458782803,5.3,>90d,5.3,2211.3,Monitor,active
CUST-21313,2024-05-17,0,44171,Professional,6,46,1,6,12,23,MarTech,11-50,732,0,active,mid_value,0.01261486781489362,safe,0,0,1.0,0.05,Low Risk,1938,2208.55,5.0,>90d,5.0,2208.55,Monitor,active
CUST-20015,2024-12-16,0,36628,Professional,31,260,2,4,24,19,MarTech,51-200,600,0,active,mid_value,0.06814194361469156,safe,0,0,1.0,0.06019635087911388,Low Risk,1901,2204.8719400001833,6.0,>90d,6.0,2204.87,Monitor,active
CUST-21323,2025-05-01,0,13109,Starter,3,21,1,6,3,1,HR Tech,11-50,99,1,active,mid_value,0.006041900184664016,critical,0,0,0.5,0.16786166432782873,Low Risk,1061,2200.4985576735066,16.8,>90d,24.3,2200.5,Monitor,active
CUST-20176,2024-04-21,0,25113,Enterprise,102,827,0,7,13,2,Gaming,51-200,6,1,in_notice,mid_value,0.2204272616158044,critical,1,1,1.0,0.08756782971464183,Low Risk,1725,2199.0909076238004,8.8,<30d,21.9,2199.09,Monitor,active
CUST-21775,2024-11-14,0,12844,Starter,1,5,5,6,25,16,FinTech,1-10,343,0,in_notice,mid_value,0.0017484330054385454,safe,0,0,1.0,0.17090831980666402,Low Risk,1032,2195.1464595967927,17.1,>90d,17.1,2195.15,Monitor,active
CUST-20098,2025-06-06,0,8290,Starter,1,5,2,9,4,0,HR Tech,1000+,43,1,active,mid_value,0.0017484330054385454,critical,1,0,0.75,0.2635843192964098,Low Risk,560,2185.1140069672374,26.4,30-90d,47.4,2185.11,Monitor,active
CUST-20551,2024-09-22,1,5340,Professional,7,50,3,7,12,11,HR Tech,1000+,243,1,unknown,mid_value,0.014230533958940767,upcoming,0,0,0.5,0.40769846993707304,Medium Risk,218,2177.10982946397,40.8,>90d,40.8,2177.11,CSM check-in + usage review,archived_cancelled
CUST-21883,2024-01-24,0,28606,Professional,11,91,1,9,12,13,E-commerce,11-50,446,0,unknown,mid_value,0.02401237006991428,safe,0,0,1.0,0.07568951158817497,Low Risk,1820,2165.174168491333,7.6,>90d,7.6,2165.17,Monitor,active
CUST-21490,2025-06-21,0,8217,Starter,6,51,1,5,4,11,EdTech,11-50,358,0,active,mid_value,0.013278702121850602,upcoming,0,0,1.0,0.26163157568930984,Low Risk,570,2149.826657439059,26.2,>90d,26.2,2149.83,Monitor,active
CUST-20358,2024-10-29,0,9646,Starter,6,45,3,7,2,8,EdTech,11-50,163,0,active,mid_value,0.012482100953502223,upcoming,0,0,1.0,0.222293885202619,Low Risk,731,2144.246816664463,22.2,>90d,24.3,2144.25,Monitor,active
CUST-20507,2024-05-05,0,29215,Professional,48,404,1,9,5,6,E-commerce,51-200,168,1,active,mid_value,0.10569854952923924,soon,0,0,0.5,0.07330980246451684,Low Risk,1838,2141.7458790008595,7.3,>90d,7.8,2141.75,Monitor,active
CUST-21534,2024-05-08,0,39802,Professional,1,15,0,3,27,23,Gaming,1-10,606,1,active,mid_value,0.0030761016193525123,safe,0,0,0.5,0.053690369066069846,Low Risk,1923,2136.984069567712,5.4,>90d,5.4,2136.98,Monitor,active
CUST-21131,2024-10-06,0,26240,Professional,27,239,1,5,26,18,HealthTech,11-50,446,0,renewed,mid_value,0.061015444731545986,safe,0,0,1.0,0.08143155482324116,Low Risk,1774,2136.763998561848,8.1,>90d,8.1,2136.76,Monitor,archived_renewed
CUST-21130,2025-02-28,0,9777,Starter,13,84,2,5,25,14,FinTech,11-50,318,0,unknown,mid_value,0.025252199437137628,safe,0,0,1.0,0.2181995878490995,Low Risk,755,2133.337370400646,21.8,>90d,21.8,2133.34,Monitor,active
CUST-21261,2024-10-31,0,25011,Professional,9,78,3,6,52,18,HealthTech,51-200,478,1,renewed,mid_value,0.020117203474863,safe,0,0,0.5,0.0852566648955673,Low Risk,1742,2132.3544457030334,8.5,>90d,8.5,2132.35,Monitor,archived_renewed
CUST-21604,2024-01-20,0,37273,Professional,3,28,1,6,5,19,Media,1-10,577,1,in_notice,mid_value,0.0069712682144037925,safe,0,0,0.5,0.05692733321055887,Low Risk,1912,2121.852490757161,5.7,>90d,5.7,2121.85,Monitor,active
CUST-20763,2024-04-12,0,12478,Starter,3,24,2,8,23,9,Logistics,51-200,294,1,active,mid_value,0.006440200768838207,upcoming,0,0,0.5,0.1695460437333983,Low Risk,1046,2115.5955337053438,17.0,>90d,17.0,2115.6,Monitor,active
CUST-20996,2024-02-18,0,10831,Starter,16,119,1,7,72,14,Media,1-10,460,0,active,mid_value,0.0331528356812812,safe,0,0,1.0,0.1951931580414457,Low Risk,878,2114.1370947468986,19.5,>90d,19.5,2114.14,Monitor,active
CUST-20702,2024-01-16,0,24826,Professional,29,263,1,8,12,17,Logistics,1-10,495,1,active,mid_value,0.06637104680190263,safe,0,0,0.5,0.08436107908271219,Low Risk,1751,2094.3481493074128,8.4,>90d,8.4,2094.35,Monitor,active
CUST-21597,2025-01-22,0,11368,Starter,2,18,2,3,24,11,FinTech,51-200,295,0,active,mid_value,0.004559000902008265,upcoming,0,0,1.0,0.1841671268779806,Low Risk,945,2093.611898348883,18.4,>90d,18.4,2093.61,Monitor,active
CUST-20539,2024-06-14,0,11929,Starter,5,43,0,7,4,16,Logistics,1000+,531,0,cancelled,mid_value,0.011131968532237867,safe,0,0,1.0,0.17530788059260677,Low Risk,1012,2091.247707589206,17.5,>90d,17.5,2091.25,Monitor,archived_cancelled
CUST-20818,2024-01-13,0,31362,Enterprise,5,46,0,8,7,20,MarTech,51-200,559,1,active,mid_value,0.011530269116412056,safe,0,0,0.5,0.06660744960590007,Low Risk,1872,2088.942834540238,6.7,>90d,6.7,2088.94,Monitor,active
CUST-21023,2024-08-21,0,7824,Starter,7,50,2,7,22,12,SaaS,1-10,318,0,active,mid_value,0.014230533958940767,upcoming,0,0,1.0,0.2660792635747899,Low Risk,548,2081.804158209156,26.6,>90d,26.6,2081.8,Monitor,active
CUST-20979,2024-07-31,0,12921,Starter,1,15,5,6,10,20,Media,201-1000,464,1,cancelled,mid_value,0.0030761016193525123,safe,0,0,0.5,0.16091387019471068,Low Risk,1121,2079.1681167858565,16.1,>90d,16.1,2079.17,Monitor,archived_cancelled
CUST-20450,2024-01-09,0,8503,Starter,13,100,1,4,0,7,HealthTech,201-1000,190,0,active,mid_value,0.027376469219399974,upcoming,0,0,1.0,0.2437394726986712,Low Risk,638,2072.516736356801,24.4,>90d,24.4,2072.52,Monitor,active
CUST-20438,2025-01-23,0,40711,Professional,3,20,0,5,9,21,EdTech,1000+,589,1,active,mid_value,0.005909133323272619,safe,0,0,0.5,0.05090343151856848,Low Risk,1935,2072.329600552441,5.1,>90d,5.1,2072.33,Monitor,active
CUST-21160,2024-06-12,0,6844,Starter,5,40,1,6,38,1,Gaming,11-50,32,0,active,mid_value,0.010733667948063678,critical,1,0,1.5,0.3020603883784785,Low Risk,452,2067.3012980623066,30.2,30-90d,54.4,2067.3,Monitor,active
CUST-20154,2025-04-02,0,25615,Professional,15,125,3,8,0,8,Media,51-200,164,1,unknown,mid_value,0.03286483815114802,upcoming,0,0,0.5,0.08032659605391358,Low Risk,1784,2057.5657579209965,8.0,>90d,8.7,2057.57,Monitor,active
CUST-21231,2025-06-10,0,28930,Professional,7,41,1,8,8,19,Media,201-1000,558,0,active,mid_value,0.013035632206418197,safe,0,0,1.0,0.07107173236317786,Low Risk,1852,2056.1052172667355,7.1,>90d,7.1,2056.11,Monitor,active
CUST-21642,2025-01-28,0,11983,Starter,3,27,0,7,13,10,HR Tech,51-200,321,0,active,mid_value,0.0068385013530123965,upcoming,0,0,1.0,0.16979527362716995,Low Risk,1040,2034.6567638743775,17.0,>90d,17.0,2034.66,Monitor,active
CUST-21991,2024-02-12,0,11069,Starter,3,30,3,6,4,6,Media,1-10,250,0,active,mid_value,0.007236801937186586,soon,0,0,1.0,0.18364007662017784,Low Risk,950,2032.7120081087485,18.4,>90d,18.4,2032.71,Monitor,active
CUST-20743,2024-10-18,0,9688,Starter,6,56,2,6,17,13,HealthTech,201-1000,378,0,in_notice,mid_value,0.013942536428807585,safe,0,0,1.0,0.20928520557552396,Low Risk,799,2027.555071615676,20.9,>90d,20.9,2027.56,Monitor,active
CUST-20083,2024-11-20,0,9903,Starter,6,38,2,4,24,13,Gaming,1000+,397,0,active,mid_value,0.011552732923762445,safe,0,0,1.0,0.20451888710258728,Low Risk,827,2025.3505389769218,20.5,>90d,20.5,2025.35,Monitor,active
CUST-20254,2025-02-27,0,10237,Starter,2,16,3,7,13,9,Media,1000+,236,0,renewed,mid_value,0.004293467179225471,upcoming,0,0,1.0,0.19724500659965213,Low Risk,865,2019.197132560639,19.7,>90d,19.7,2019.2,Monitor,archived_renewed
CUST-21371,2024-08-23,0,40377,Professional,12,94,0,4,13,23,EdTech,51-200,726,1,active,mid_value,0.02549526935257003,safe,0,0,0.5,0.05,Low Risk,1938,2018.8500000000001,5.0,>90d,5.0,2018.85,Monitor,active
CUST-20790,2024-03-25,0,14430,Starter,10,87,5,8,7,2,HR Tech,51-200,37,1,active,mid_value,0.02239670392586713,critical,1,0,0.75,0.13965768786009386,Low Risk,1295,2015.2604358211545,14.0,30-90d,25.1,2015.26,Monitor,active
CUST-21072,2024-03-26,0,30002,Professional,45,403,2,4,30,8,E-commerce,1000+,241,1,renewed,mid_value,0.10231198657240315,upcoming,0,0,0.5,0.06715005804808216,Low Risk,1868,2014.636041558561,6.7,>90d,6.7,2014.64,Monitor,archived_renewed
CUST-20816,2024-10-19,0,19038,Professional,15,121,3,7,25,13,E-commerce,51-200,444,1,unknown,mid_value,0.032333770705582424,safe,0,0,0.5,0.10582170759631222,Low Risk,1583,2014.633669218592,10.6,>90d,10.6,2014.63,Monitor,active
CUST-21647,2024-03-03,0,40277,Professional,21,176,0,4,23,22,SaaS,11-50,712,0,renewed,mid_value,0.04614354027299862,safe,0,0,1.0,0.05,Low Risk,1938,2013.8500000000001,5.0,>90d,5.0,2013.85,Monitor,archived_renewed
CUST-21181,2024-11-10,0,10287,Starter,4,39,1,9,2,0,Logistics,1000+,57,0,active,mid_value,0.00951630238819072,critical,1,0,1.5,0.19572688554762702,Low Risk,874,2013.442471628439,19.6,30-90d,35.2,2013.44,Monitor,active
CUST-21475,2025-01-31,0,9256,Starter,6,54,0,8,3,7,Logistics,201-1000,199,0,in_notice,mid_value,0.013677002706024793,upcoming,0,0,1.0,0.2175204819471917,Low Risk,758,2013.3695809032065,21.8,>90d,21.8,2013.37,Monitor,active
CUST-21425,2025-04-22,0,27613,Professional,34,249,0,8,22,17,EdTech,201-1000,499,1,active,mid_value,0.06993530423483088,safe,0,0,0.5,0.07270142925431429,Low Risk,1840,2007.5045659993805,7.3,>90d,7.3,2007.5,Monitor,active
CUST-20248,2024-04-17,0,8781,Starter,6,49,2,9,3,9,HealthTech,1000+,315,1,in_notice,mid_value,0.013013168399067809,upcoming,0,0,0.5,0.228488406567016,Low Risk,699,2006.3566980649675,22.8,>90d,22.8,2006.36,Monitor,active
CUST-20337,2025-06-07,1,8061,Starter,9,72,1,7,3,7,FinTech,201-1000,129,1,active,mid_value,0.01932060230651462,upcoming,0,0,0.5,0.2486761005843065,Low Risk,619,2004.5780468100947,24.9,>90d,31.9,2004.58,Monitor,archived_cancelled
CUST-20246,2025-04-08,0,12478,Starter,5,36,0,7,4,5,SaaS,201-1000,136,1,renewed,mid_value,0.010202600502498091,soon,0,0,0.5,0.1604022049548816,Low Risk,1126,2001.4987134270127,16.0,>90d,20.0,2001.5,Monitor,archived_renewed
CUST-21995,2024-08-21,0,24591,Professional,20,160,1,5,14,19,HR Tech,1-10,532,1,active,mid_value,0.042934671792254714,safe,0,0,0.5,0.08127276948596557,Low Risk,1776,1998.5786744293794,8.1,>90d,8.1,1998.58,Monitor,active
